Snablesnot-Female;Prowler;260; ; ;40; ; ;Limited; ;1040; ; ;21;15;10;26;35; ; ; ; ; ; ; ; ; 
Snablesnot-Female;Stalker;310; ; ;41; ; ;Limited; ;1271;6.0; ;21;15;10;31;35; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Young;20;191;0.1;12;4;20;Minimal;2;24;0.0; ;15;3;1;2;30; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Mature;30;308;0.1;14;4.7;20;Minimal;2;42;0.0; ;13;2;2;3;15; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Old;40;397;0.1;16;5.3;20;Minimal;3;64;1.0; ;16;2;2;4;22; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Provider;60;594;0.1;23;7.7;20;Minimal;4;138;1.5; ;19;2;2;6;23; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Guardian;70;709;0.1;27;9;20;Small;4;189; ; ;19;2;2;7;30; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Alpha;140; ; ;31;10.3;20;Small;5;434; ; ;25;2;2;14;30; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Old Alpha;160; ; ;32;10.7;20;Small; ;512; ; ;26;2;2;16;30; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Stalker;210; ; ;41;13.7;20;Limited; ;861; ; ;27;2;2;21;32; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Dominant;110;283;0.39;30;10;20;Small;5;330; ; ;25;2;2;11;30; ; ; ; ; ; ; ; ; 
Snablesnot-Male;Prowler;170; ; ;36;12;20;Limited; ;612; ; ;27;2;2;17;30; ; ; ; ; ; ; ; ; 
Snarg;Young;320; ; ;39; ; ;Limited;7;1248; ; ;30;4;1;32;53; ; ; ; ; ; ; ; ; 
Snarg;Mature;380; ; ;45; ; ;Medium;8;1710; ; ;30;4;2;38;54; ; ; ; ; ; ; ; ; 
Snarg;Old;490; ; ;49; ; ;Medium;10;2401; ; ;32;4;2;49;55; ; ; ; ; ; ; ; ; 
Snarg;Provider;590; ; ;59; ; ;Medium;12;3481; ; ;33;4;2;59;56; ; ; ; ; ; ; ; ; 
Snarg;Guardian;720; ; ;65; ; ;Large;14;4680; ; ;35;5;2;72;60; ; ; ; ; ; ; ; ; 
Snarg;Dominant;800; ; ;69; ; ;Large;15;5520; ; ;40;5;2;80;65; ; ; ; ; ; ; ; ; 
Snarg;Alpha;840; ; ;78; ; ;Large;17;6552; ; ;40;5;2;84;65; ; ; ; ; ; ; ; ; 
Snarg;Prowler;950; ; ;91; ; ; ;19;8645; ; ;40;5;2;95;65; ; ; ; ; ; ; ; ; 
Snarg;Stalker;1120; ; ;106; ; ; ;22;11872; ; ;45;5;2;112;65; ; ; ; ; ; ; ; ; 
Snarg;Old Alpha;890; ; ;84; ; ; ;18;7476; ; ;40;5;2;89;65; ; ; ; ; ; ; ; ; 
Snarksnot;Young;70;180;0.39;21; ; ;Small;4;147; ; ;12;4;2;7;25; ; ; ; ; ; ; ; ; 
Snarksnot;Mature;90;240;0.38;26; ; ;Small;5;234; ; ;13;4;2;9;27; ; ; ; ; ; ; ; ; 
Snarksnot;Old;100;250;0.4;29; ; ;Small;5;290; ; ;13;4;2;10;31; ; ; ; ; ; ; ; ; 
Snarksnot;Provider;120; ; ;34; ; ;Limited;6;408; ; ;14;4;2;12;34; ; ; ; ; ; ; ; ; 
Snarksnot;Guardian;150; ; ;38; ; ;Limited;6;570; ; ;16;5;3;15;36; ; ; ; ; ; ; ; ; 
Snarksnot;Dominant;210; ; ;40; ; ;Medium;7;840; ; ;16;5;3;21;39; ; ; ; ; ; ; ; ; 
Snarksnot;Alpha;250; ; ; ; ; ;Medium; ; ; ; ;16;5;3;25;40; ; ; ; ; ; ; ; ; 
Snarksnot;Old Alpha;280; ; ; ; ; ;Medium;9; ; ; ;16;5;3;28;41; ; ; ; ; ; ; ; ; 
Snarksnot;Prowler;310; ; ; ; ; ;Medium; ; ; ; ;16;5;3;31;41; ; ; ; ; ; ; ; ; 
Snarksnot;Stalker;350; ; ; ; ; ;Medium; ; ; ; ;17;5;3;35;45; ; ; ; ; ; ; ; ; 
Snow Drake;Young;1000; ; ; ; ; ;Large;16; ; ; ;50;50;20;100;50; ; ; ; ; ; ; ; ; 
Snow Drake;Mature;1100; ; ; ; ; ;Large;16; ; ; ;50;50;10;110;50; ; ; ; ; ; ; ; ; 
Snow Drake;Old;1200; ; ; ; ; ;Large;17; ; ; ;50;50;20;120;50; ; ; ; ; ; ; ; ; 
Snow Drake;Provider;1300; ; ; ; ; ;Large;18; ; ; ;50;50;20;130;50; ; ; ; ; ; ; ; ; 
Snow Drake;Leader; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Snow Drake;Dominant; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Snow Drake;Alpha; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Snow Drake;Old Alpha; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Snow Drake;Prowler; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Snow Drake;Stalker; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Sonic Squid;Provider;840; ; ;42; ; ;Medium;11;3528; ; ;20;11;11;84;20; ; ;28; ; ; ; ; ;14
Sonic Squid;Mature;720; ; ;36; ; ;Limited;10;2592; ; ;20;10;10;72;20; ; ; ; ; ; ; ; ; 
Sonic Squid;Old;780; ; ;39; ; ;Limited;10;3042; ; ;20;11;11;78;20; ; ; ; ; ; ; ; ; 
Sonic Squid;Guardian;900;300;3;45; ; ;Medium;12;4050; ; ;21;12;12;90;21; ; ; ; ; ; ; ; ; 
Sonic Squid;Dominant;960; ; ; ; ; ;Medium;13; ; ; ;21;12;12;96;21; ; ; ; ; ; ; ; ; 
Sonic Squid;Stalker;1200; ; ; ; ; ;Large; ; ; ; ;25;15;15;120;25; ; ; ; ; ; ; ; ; 
Sonic Squid;Young;660; ; ; ; ; ;Limited;9; ; ; ;20;10;10;66;20; ; ; ; ; ; ; ; ; 
Soulshaker;Single Maturity;50; ; ; ; ; ;Minimal;3; ; ; ;31;30;34;5;45; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Boatswain;10000; ; ; ; ; ;Immense;72; ; ; ;50;50;10;1000;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Cabin Boy;9000; ; ; ; ; ;Immense;68; ; ; ;50;50;10;900;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Carpenter;8000; ; ; ; ; ;Immense;65; ; ; ;50;50;10;800;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Gunner;7000; ; ; ; ; ;Immense;62; ; ; ;50;50;10;700;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Striker;4000; ; ; ; ; ;Huge;39; ; ; ;50;50;90;400;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Surgeon;3000; ; ; ; ; ;Great;29; ; ; ;50;50;90;300;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Master;6000; ; ; ; ; ;Huge;50; ; ; ;50;50;10;600;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Sea Artist;5000; ; ; ; ; ;Huge;41; ; ; ;50;50;10;500;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;First Mate;11000; ; ; ; ; ;Immense;76; ; ; ;50;50;20;1100;50; ; ; ; ; ; ; ; ; 
Space Pirate Skeleton;Quartermaster;12000; ; ; ; ; ;Immense;91; ; ; ;50;50;10;1200;50; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 10;400; ; ;15; ; ;Minimal;7;600; ; ;45;28;28;40;20; ; ; ; ; ; ; ; ;15
Spider Bomber;Gen. 01;200; ; ;5; ; ;Minimal; ;100; ; ;40;20;20;20;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 02;220; ; ; ; ; ;Minimal; ; ; ; ;41;21;21;22;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 08;360; ; ; ; ; ; ;6; ; ; ;44;25;25;36;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 03;240; ; ; ; ; ;Minimal; ; ; ; ;41;21;21;24;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 04;280; ; ; ; ; ;Minimal; ; ; ; ;42;23;23;28;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 05;310; ; ;8; ; ;Minimal;5;248; ; ;42;23;23;31;20; ; ; ; ; ; ; ; ;8
Spider Bomber;Gen. 06;330; ; ; ; ; ;Minimal;5; ; ; ;43;24;24;33;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 07;350; ; ; ; ; ;Minimal;6; ; ; ;43;24;24;35;20; ; ; ; ; ; ; ; ; 
Spider Bomber;Gen. 09;380; ; ; ; ; ; ;7; ; ; ;45;25;25;38;20; ; ; ; ; ; ; ; ; 
Stalker;E1706;700; ; ;66; ; ;Large;25;4620; ; ;34;25;15;70;28; ; ; ; ; ; ; ; ; 
Stalker;F2048;900; ; ;79; ; ;Large;31;7110; ; ;25;15;15;90;25; ; ; ; ; ; ; ; ; 
Stalker;G4084;1100; ; ;88; ; ;Large;36;9680; ; ;25;15;15;110;25; ; ; ; ; ; ; ; ; 
Starving Atrax;Single Maturity Mob;230; ; ;36; ; ;Limited;8;828; ; ;29;9;10;23;32; ; ; ; ; ; ; ; ; 
Steel Bird;Gen. 01;1620; ; ;68;17;15;Large;16;11016; ; ;171;49;22;162;92; ; ; ; ; ; ; ; ; 
Steel Bird;Elite;4200; ; ;113;28.3;15;Great;48;47460; ; ;495;169;128;420;241; ; ; ; ; ; ; ; ; 
Steel Bird;Gen. 10;2510; ; ; ; ;15;Huge; ; ; ; ;403;124;81;251;233; ; ; ; ; ; ; ; ; 
Steel Bird;Gen. 03;1760; ; ;84;21;15;Large;22;14784; ; ;207;60;34;176;112; ; ; ; ; ; ; ; ; 
Steel Bird;Gen. 02;1690; ; ;73;18.3;15;Large;18;12337; ; ;188;54;29;169;101; ; ; ; ; ; ; ; ; 
Stereo Jacker;L2;180; ; ; ; ; ;Minimal;2; ; ; ;31;30;34;18;45; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Slow; ; ; ;87; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Defender; ; ; ; ; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Destroyer;2700; ; ;99; ; ; ;26;26730; ; ; ; ; ;270; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Mighty;3200; ; ;111; ; ; ;29;35520; ; ; ; ; ;320; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Defiant;3500; ; ;131; ; ; ;34;45850; ; ; ; ; ;350; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Angry;3900; ; ; ; ; ; ;36; ; ; ; ; ; ;390; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Giant;4500; ; ;150; ; ; ;41;67500; ; ; ; ; ;450; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Clan Leader; ; ; ; ; ; ; ;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;Blood Luster; ; ; ;113; ; ; ;52; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Steropes Cyclops;King;7500; ; ;235; ; ; ;66;176250; ; ; ; ; ;750; ; ; ; ; ; ; ; ; ; 
Storm Drake;Young;1500; ; ;41; ; ; ;18;6150; ; ; ; ; ;150; ; ; ; ; ; ; ; ; ; 
Storm Drake;Mature;1600; ; ; ; ; ;Large;19; ; ; ;50;50;10;160;50; ; ; ; ; ; ; ; ; 
Storm Drake;Old;1700; ; ;59; ; ; ;26;10030; ; ; ; ; ;170; ; ; ; ; ; ; ; ; ; 
Storm Drake;Provider;1800; ; ; ; ; ; ;26; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; 
Storm Drake;Dominant;2000; ; ; ; ; ; ; ; ; ; ; ; ; ;200; ; ; ; ; ; ; ; ; ; 
Storm Drake;Stalker;2400; ; ; ; ; ;Great; ; ; ; ;50;50;20;240;40; ; ; ; ; ; ; ; ; 
Storm Drake;Leader;1900; ; ; ; ; ; ; ; ; ; ; ; ; ;190; ; ; ; ; ; ; ; ; ; 
Storm Drake;Alpha;2100; ; ; ; ; ; ; ; ; ; ; ; ; ;210; ; ; ; ; ; ; ; ; ; 
Storm Drake;Old Alpha;2200; ; ; ; ; ; ; ; ; ; ; ; ; ;220; ; ; ; ; ; ; ; ; ; 
Storm Drake;Prowler;2300; ; ; ; ; ; ; ; ; ; ; ; ; ;230; ; ; ; ; ; ; ; ; ; 
Street King;L89;10000; ; ; ; ; ;Immense;89; ; ; ;31;30;34;1000;45; ; ; ; ; ; ; ; ; 
Street King;L60;6000; ; ; ; ; ;Immense;60; ; ; ;31;30;34;600;45; ; ; ; ; ; ; ; ; 
Street King;L69;8000; ; ; ; ; ;Immense;69; ; ; ;31;30;34;800;45; ; ; ; ; ; ; ; ; 
Street King;L55;7000; ; ; ; ; ;Great;55; ; ; ;31;30;34;700;45; ; ; ; ; ; ; ; ; 
Street King;L74;9000; ; ; ; ; ;Huge;74; ; ; ;31;30;34;900;45; ; ; ; ; ; ; ; ; 
Street King;L54;8000; ; ; ; ; ; ;54; ; ; ;31;30;34;800;45; ; ; ; ; ; ; ; ; 
Street King;L57;6000; ; ; ; ; ;Immense;57; ; ; ;31;30;34;600;45; ; ; ; ; ; ; ; ; 
Street King;L27;2500; ; ; ; ; ;Great;27; ; ; ;31;30;34;250;45; ; ; ; ; ; ; ; ; 
Street King;L71;8000; ; ; ; ; ;Huge;71; ; ; ;31;30;34;800;45; ; ; ; ; ; ; ; ; 
Street King;L77;8000; ; ;595; ; ;Immense;77;476000; ; ;31;30;34;800;45; ; ; ; ; ; ; ; ; 
Street King;L59;7000; ; ; ; ; ;Huge;59; ; ; ;31;30;34;700;45; ; ; ; ; ; ; ; ; 
Street King;L66;8000; ; ; ; ; ;Huge;66; ; ; ;31;30;34;800;45; ; ; ; ; ; ; ; ; 
Sub-Zero;Single Maturity Mob;4000; ; ; ; ; ;Huge;33; ; ; ;65;100;50;400;50; ; ; ; ; ; ; ; ; 
Sumima;Young;1450; ; ;103; ; ;Great;23;14935; ; ;40;20;20;145;41; ; ; ; ; ; ; ; ; 
Sumima;Old;1580; ; ;114; ; ;Great;27;18012; ; ;44;21;21;158;47; ; ; ; ; ; ; ; ; 
Sumima;Mature;1520; ; ; ; ; ;Great;25; ; ; ;42;20;20;152;44; ; ; ; ; ; ; ; ; 
Sumima;Provider;1650; ; ;118; ; ;Great;29;19470; ; ;47;22;22;165;50; ; ; ; ; ; ; ; ; 
Sumima;Dominant;1780; ; ;126; ; ;Great;33;22428; ; ;53;23;23;178;55; ; ; ; ; ; ; ; ; 
Sumima;Alpha;1840; ; ; ; ; ;Great; ; ; ; ;56;23;23;184;58; ; ; ; ; ; ; ; ; 
Sumima;Guardian;1710; ; ;123; ; ;Great;31;21033; ; ;51;22;22;171;53; ; ; ; ; ; ; ; ; 
Sumima;Old Alpha;1910; ; ; ; ; ;Great; ; ; ; ;59;24;24;191;61; ; ; ; ; ; ; ; ; 
Sumima;Prowler;1970; ; ; ; ; ;Great; ; ; ; ;61;242;24;197;64; ; ; ; ; ; ; ; ; 
Sumima;Stalker;2040; ; ; ; ; ;Great;41; ; ; ;64;25;25;204;67; ; ; ; ; ; ; ; ; 
Swamplurker;Prime;150; ; ;30; ; ;Minimal;2;450; ; ;25;4;2;15;45; ; ; ; ; ; ; ; ; 
Swamplurker;Poison;250; ; ;31; ; ;Small;5;775; ; ;48;40;50;25;14; ; ; ; ; ; ; ; ; 
Swamplurker;Ravenous;350; ; ;30; ; ;Limited;10;1050; ; ;12;10;51;35;54; ; ; ; ; ; ; ; ; 
Swamplurker;Mutated;450; ; ; ; ; ;Medium;13; ; ; ;25;44;2;45;45; ; ; ; ; ; ; ; ; 
Tabtab;Young;10; ; ;2; ; ;Minimal;0;2; ; ;0;3;2;1;14; ; ; ; ; ; ; ; ; 
Tabtab;Mature;10; ; ;3; ; ;Minimal;0;3; ; ;0;3;2;1;14; ; ; ; ; ; ; ; ; 
Tabtab;Old;20; ; ;4; ; ;Minimal;0;8; ; ;0;3;2;2;14; ; ; ; ; ; ; ; ; 
Tabtab;Old Alpha;160; ; ;12; ; ;Minimal;1;192; ; ;0;3;2;16;16; ; ; ; ; ; ; ; ; 
Tabtab;Guardian;60; ; ;6; ; ;Minimal;0;36; ; ;0;3;2;6;15; ; ; ; ; ; ; ; ; 
Tabtab;Provider;40; ; ;5; ; ;Minimal;0;20; ; ;0;3;2;4;14; ; ; ; ; ; ; ; ; 
Tabtab;Prowler;180; ; ;15; ; ;Minimal;2;270; ; ;0;3;2;18;18; ; ; ; ; ; ; ; ; 
Tabtab;Dominant;80; ; ;8; ; ;Minimal;0;64; ; ;0;3;2;8;15; ; ; ; ; ; ; ; ; 
Tabtab;Alpha;100; ; ;10; ; ;Minimal;1;100; ; ;0;3;2;10;16; ; ; ; ; ; ; ; ; 
Tantardion;Young;560; ; ;35; ; ;Limited; ;1960; ; ;2;8;4;56;110; ; ; ; ; ; ; ; ; 
Tantardion;Old;640; ; ;41; ; ;Limited; ;2624; ; ;2;8;4;64;110; ; ; ; ; ; ; ; ; 
Tantardion;Mature;680; ; ;43; ; ;Medium; ;2924; ; ;2;4;2;68;120; ; ; ; ; ; ; ; ; 
Tantardion;Provider;780; ; ;46; ; ;Medium;13;3588; ; ;2;8;4;78;110; ; ; ; ; ; ; ; ; 
Tantardion;Guardian;900; ; ;51; ; ; ;15;4590; ; ;2;4;1;90;110; ; ; ; ; ; ; ; ; 
Tantardion;Dominant;1100; ; ;75; ; ;Large;18;8250; ; ;2;4;1;110;110; ; ; ; ; ; ; ; ; 
Tantardion;Alpha;1230; ; ;89; ; ;Large;20;10947; ; ;2;4;1;123;112; ; ; ; ; ; ; ; ; 
Tantardion;Old Alpha;1250; ; ;96; ; ; ;22;12000; ; ;2;4;1;125;116; ; ; ; ; ; ; ; ; 
Tantardion;Prowler;1260; ; ;100; ; ;Great; ;12600; ; ;2;4;1;126;120; ; ; ; ; ; ; ; ; 
Tantardion;Stalker;1310; ; ;110; ; ;Great;24;14410; ; ;2;4;1;131;110; ; ; ; ; ; ; ; ; 
Tantillion;Young;50; ; ;16; ; ;Minimal;5;80; ; ;30;9;2;5;10; ; ; ; ; ; ; ; ; 
Tantillion;Old;80; ; ;20; ; ;Small;5;160; ; ;35;9;2;8;10; ; ; ; ; ; ; ; ; 
Tantillion;Mature;60; ; ;17; ; ;Minimal;5;102; ; ;33;9;2;6;10; ; ; ; ; ; ; ; ; 
Tantillion;Provider;110; ; ;24; ; ;Small;9;264; ; ;40;9;2;11;12; ; ; ; ; ; ; ; ; 
Tantillion;Guardian;130; ; ;27; ; ;Small;9;351; ; ;45;9;2;13;15; ; ; ; ; ; ; ; ; 
Tantillion;Dominant;150; ; ;33; ; ;Limited;10;495; ; ;45;9;1;15;15; ; ; ; ; ; ; ; ; 
Tantillion;Alpha;160; ; ;41; ; ;Medium;12;656; ; ;45;9;1;16;15; ; ; ; ; ; ; ; ; 
Tantillion;Old Alpha;190; ; ;45; ; ; ; ;855; ; ;45;9;1;19;15; ; ; ; ; ; ; ; ; 
Tantillion;Prowler;210; ; ; ; ; ;Medium; ; ; ; ;45;9;1;21;15; ; ; ; ; ; ; ; ; 
Teladon;Young;1900; ; ;80; ; ;Large;27;15200; ; ;5;10;10;190;400; ; ; ; ; ; ; ; ; 
Teladon;Provider;3050; ; ;126.9; ; ;Great;42;38705; ; ;8;10;10;305;430; ; ; ; ; ; ; ; ; 
Teladon;Old;2750; ; ;111.8; ; ;Great;36;30745; ; ;7;10;10;275;420; ; ; ; ; ; ; ; ; 
Teladon;Mature;2300; ; ;97.3; ; ;Great;32;22379; ; ;6;10;10;230;410; ; ; ; ; ; ; ; ; 
Teladon;Guardian;3400; ; ;148.9; ; ;Great;47;50626; ; ;9;10;10;340;440; ; ; ; ; ; ; ; ; 
Teladon;Dominant;3700; ; ;162.5; ; ;Huge;50;60125; ; ;10;10;10;370;450; ; ; ; ; ; ; ; ; 
Teladon;Alpha;4000; ; ;173; ; ;Huge;55;69200; ; ;11;10;10;400;460; ; ; ; ; ; ; ; ; 
Teladon;Old Alpha;4400; ; ; ; ; ;Great;61; ; ; ;12;10;10;440;470; ; ; ; ; ; ; ; ; 
Teladon;Prowler;4900; ; ;218; ; ;Great;66;106820; ; ;13;10;10;490;480; ; ; ; ; ; ; ; ; 
Teladon;Stalker;5200; ; ;230; ; ;Huge;70;119600; ; ;14;10;10;520;490; ; ; ; ; ; ; ; ; 
Tesla;Single Maturity Mob;3000; ; ; ; ; ;Great;55; ; ; ;100;100;50;300;35; ; ; ; ; ; ; ; ; 
Tezlapod;Young;290; ; ;33; ; ;Limited;10;957; ; ;66;2;1;29;2; ; ; ; ; ; ; ; ; 
Tezlapod;Mature;340; ; ;37; ; ;Limited;10;1258; ; ;66;2;1;34;3; ; ; ; ; ; ; ; ; 
Tezlapod;Provider;450; ; ;50; ; ;Medium;13;2250; ; ;70;2;1;45;3; ; ; ; ; ; ; ; ; 
Tezlapod;Old;390; ; ;44; ; ;Medium;12;1716; ; ;66;2;1;39;3; ; ; ; ; ; ; ; ; 
Tezlapod;Dominant;550; ; ;60; ; ; ; ;3300; ; ;80;2;1;55;3; ; ; ; ; ; ; ; ; 
Tezlapod;Guardian;490; ; ; ; ; ;Large;14; ; ; ;71;2;1;49;2; ; ; ; ; ; ; ; ; 
Tezlapod;Alpha; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Tezlapod;Old Alpha;620; ; ; ; ; ;Large; ; ; ; ;80;2;1;62;3; ; ; ; ; ; ; ; ; 
Tezlapod;Prowler;800; ; ; ; ; ;Large; ; ; ; ;80;2;1;80;3; ; ; ; ; ; ; ; ; 
Tezlapod;Stalker;830; ; ; ; ; ;Great; ; ; ; ;86;2;1;83;3; ; ; ; ; ; ; ; ; 
Thammuz's Legionaire;Single Maturity Mob;3500; ; ;167; ; ;Huge;63;58450; ; ;20;40;80;350;160; ; ; ; ; ; ; ; ; 
The Big Pumpkin;L10;1800; ; ; ; ; ;Large;15; ; ; ;44;48;55;180;80; ; ; ; ; ; ; ; ; 
The Big Pumpkin;L20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
The Big Pumpkin;L33;4200; ; ; ; ; ; ;33; ; ; ;64;68;75;420;100; ; ; ; ; ; ; ; ; 
The Big Pumpkin;L48;6300; ; ; ; ; ;Great;48; ; ; ;74;78;85;630;110; ; ; ; ; ; ; ; ; 
The Big Pumpkin;L68;9600; ; ; ; ; ;Huge;68; ; ; ;84;88;95;960;120; ; ; ; ; ; ; ; ; 
The Eighth;Single Maturity Mob; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Thief;Young;10; ; ;5; ; ; ;7;5; ;0; ; ; ;1; ; ; ; ; ; ; ; ; ; 
Thief;Adult;10; ; ;5; ; ; ;12;5; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; 
THING;L7;990; ; ;25; ; ;Small;7;2475; ; ;10;90;20;99;0; ; ; ; ; ; ; ; ; 
THING;L9;1030; ; ;30; ; ;Limited;9;3090; ; ;10;90;20;103;0; ; ; ; ; ; ; ; ; 
THING;L14;1460; ; ;60; ; ;Large;14;8760; ; ;10;90;20;146;0; ; ; ; ; ; ; ; ; 
THING;L22;1740; ; ;100; ; ; ;22;17400; ; ;10;90;20;174;0; ; ; ; ; ; ; ; ; 
THING;L27;1960; ; ;120; ; ;Great;27;23520; ; ;10;90;20;196;0; ; ; ; ; ; ; ; ; 
THING;L35;2140; ; ;160; ; ;Huge;35;34240; ; ;10;90;20;214;0; ; ; ; ; ; ; ; ; 
THING;L67;11040; ; ;300; ; ;Immense;67;331200; ; ;10;90;20;1104;0; ; ; ; ; ; ; ; ; 
THING;L88;12240; ; ;340; ; ;Immense;88;416160; ; ;10;90;20;1224;0; ; ; ; ; ; ; ; ; 
THING;L1119;450000; ; ; ; ; ;Huge;1119; ; ; ;880;615;400;45000;3100; ; ; ; ; ; ; ; ; 
THING;L43;2450; ; ;190; ; ;Huge;43;46550; ; ;10;90;20;245;0; ; ; ; ; ; ; ; ; 
THING;L10;1110; ; ; ; ; ;Limited;10; ; ; ;10;90;20;111;0; ; ; ; ; ; ; ; ; 
THING;L11;1110; ; ; ; ; ;Medium;11; ; ; ;10;90;20;111;0; ; ; ; ; ; ; ; ; 
THING;L6; ; ; ;20; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
THING;L8; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
THING;L167; ; ; ; ; ; ; ;167; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Third Entity Echidna;Single Maturity Mob;15600; ; ; ; ; ;Huge;99; ; ; ;100;100;100;1560;100; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Inept Beserker;420; ; ;42; ; ;Medium;10;1764; ; ;78;25;10;42;88; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Neophyte Beserker;490; ; ;49; ; ;Medium;11;2401; ; ;80;26;8;49;90; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Appentice Beserker;670; ; ;89; ; ;Large;17;5963; ; ;85;32;8;67;92; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Warrior;800; ; ;110; ; ;Great; ;8800; ; ;85;33;8;80;95; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Guard;550; ; ;61; ; ;Large; ;3355; ; ;80;30;8;55;90; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Clan Warlord;2010; ; ; ; ; ;Huge;29; ; ; ;90;45;8;201;150; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Clan Leader;1890; ; ;161; ; ;Great;27;30429; ; ;90;40;8;189;120; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Warlord;1500; ; ;140; ; ;Great;25;21000; ; ;90;40;8;150;112; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Berserker;880; ; ; ; ; ;Great; ; ; ; ;85;12;5;88;95; ; ; ; ; ; ; ; ; 
Thorifoid Berserker;Adept Beserker;950; ; ; ; ; ;Great;20; ; ; ;86;36;8;95;96; ; ; ; ; ; ; ; ; 
Thorifoid Shaman;Neophyte Shaman;490; ; ;69; ; ;Large;15;3381; ; ;60;88;80;49;60; ; ; ; ; ; ; ; ; 
Thorifoid Shaman;Novice Shaman;890; ; ;97; ; ;Large;19;8633; ; ;60;89;82;89;60; ; ; ; ; ; ; ; ; 
Thorifoid Shaman;Clan Elder;1990; ; ;166; ; ;Huge;31;33034; ; ;65;92;90;199;65; ; ; ; ; ; ; ; ; 
Thorifoid Shaman;Adept Shaman;1050; ; ;105; ; ;Great;21;11025; ; ;62;89;83;105;62; ; ; ; ; ; ; ; ; 
Thorifoid Shaman;Master Shaman;1400; ; ;145; ; ;Great;28;20300; ; ;63;90;85;140;62; ; ; ; ; ; ; ; ; 
